r0    rhos0    gamma0 
1.032   0.973387   2.66774e-06
1.112   0.972189   1.81587e-06
1.192   0.971068   1.23676e-06
1.272   0.970019   8.42866e-07
1.352   0.969036   5.74822e-07
1.432   0.968114   3.92331e-07
1.512   0.967249   2.68029e-07
1.592   0.966436   1.83326e-07
1.672   0.965672   1.25579e-07
1.752   0.964951   8.61904e-08
1.832   0.964269   5.93092e-08
1.912   0.963624   4.0951e-08
1.992   0.963009   2.84021e-08
2.072   0.962422   1.98132e-08
2.152   0.961857   1.39239e-08
2.232   0.961308   9.87466e-09
2.312   0.96077   7.07934e-09
2.392   0.960237   5.13831e-09
2.472   0.959701   3.77923e-09
2.552   0.959156   2.81676e-09
2.632   0.958594   2.12509e-09
2.712   0.958008   1.61912e-09
2.792   0.957392   1.24169e-09
2.872   0.956741   9.54657e-10
2.952   0.956053   7.32788e-10
3.032   0.955328   5.59419e-10
3.112   0.954571   4.2344e-10
3.192   0.953786   3.17166e-10
3.272   0.952982   2.34923e-10
3.352   0.952167   1.72169e-10
3.432   0.951349   1.2504e-10
3.512   0.950535   9.01811e-11
3.592   0.949731   6.47222e-11
3.672   0.948938   4.63022e-11
3.752   0.948159   3.30573e-11
3.832   0.947395   2.35703e-11
3.912   0.946646   1.67912e-11
3.992   0.945912   1.19545e-11
4.072   0.945195   8.50731e-12
4.152   0.944492   6.0523e-12
4.232   0.943805   4.30486e-12
4.312   0.943133   3.06155e-12
4.392   0.942476   2.17716e-12
4.472   0.941834   1.5482e-12
4.552   0.941205   1.10095e-12
4.632   0.940591   7.82937e-13
4.712   0.93999   5.56816e-13
4.792   0.939402   3.96033e-13
4.872   0.938826   2.81703e-13
4.952   0.938264   2.00401e-13
5.032   0.937713   1.42579e-13
5.112   0.937174   1.01454e-13
5.192   0.936646   7.21996e-14
5.272   0.936129   5.13877e-14
5.352   0.935624   3.658e-14
5.432   0.935128   2.60428e-14
5.512   0.934643   1.85435e-14
5.592   0.934168   1.32055e-14
5.672   0.933702   9.4055e-15
5.752   0.933246   6.69991e-15
5.832   0.932799   4.77327e-15
5.912   0.93236   3.40113e-15
5.992   0.93193   2.42376e-15
6.072   0.931509   1.72749e-15
6.152   0.931095   1.2314e-15
6.232   0.93069   8.77891e-16
6.312   0.930292   6.25949e-16
6.392   0.929902   4.46369e-16
6.472   0.929519   3.18349e-16
6.552   0.929143   2.27074e-16
6.632   0.928775   1.61989e-16
6.712   0.928412   1.15573e-16
6.792   0.928057   8.24668e-17
6.872   0.927708   5.88509e-17
6.952   0.927365   4.20027e-17
7.032   0.927028   2.99813e-17
7.112   0.926697   2.14029e-17
7.192   0.926372   1.52807e-17
7.272   0.926053   1.09109e-17
7.352   0.925739   7.79157e-18
7.432   0.925431   5.56461e-18
7.512   0.925128   3.97456e-18
7.592   0.92483   2.83914e-18
7.672   0.924537   2.02829e-18
7.752   0.924249   1.44915e-18
7.832   0.923965   1.03548e-18
7.912   0.923687   7.39961e-19
7.992   0.923413   5.27549e-19
r50       rhos50       gamma50  
0   1   0.00042243 
0.024   0.998728   0.00036062
0.056   0.997496   0.000307916
0.088   0.996304   0.000262964
0.12   0.995149   0.000224617
0.152   0.99403   0.000191896
0.184   0.992947   0.000163971
0.216   0.991896   0.000140133
0.248   0.990878   0.00011978
0.28   0.989891   0.0001024
0.312   0.988934   8.75546e-05
0.344   0.988005   7.48729e-05
0.376   0.987104   6.40374e-05
0.408   0.98623   5.47777e-05
0.44   0.985382   4.68634e-05
0.472   0.984558   4.00979e-05
0.504   0.983758   3.43135e-05
0.536   0.982982   2.93673e-05
0.568   0.982227   2.51371e-05
0.6   0.981495   2.15189e-05
0.632   0.980783   1.84236e-05
0.664   0.980091   1.57753e-05
0.696   0.979419   1.35092e-05
0.728   0.978766   1.15698e-05
0.76   0.97813   9.90995e-06
0.792   0.977513   8.48908e-06
0.872   0.976042   5.76798e-06
0.952   0.974669   3.92148e-06
1.032   0.973387   2.66767e-06
1.112   0.972189   1.8158e-06
1.192   0.971068   1.23669e-06
1.272   0.970019   8.42796e-07
1.352   0.969036   5.74753e-07
1.432   0.968115   3.92263e-07
1.512   0.96725   2.67963e-07
1.592   0.966437   1.8326e-07
1.672   0.965673   1.25515e-07
1.752   0.964952   8.61286e-08
1.832   0.964272   5.92496e-08
1.912   0.963627   4.08938e-08
1.992   0.963013   2.83476e-08
2.072   0.962427   1.97619e-08
2.152   0.961863   1.3876e-08
2.232   0.961317   9.83044e-09
2.312   0.960782   7.03911e-09
2.392   0.960252   5.10229e-09
2.472   0.95972   3.7476e-09
2.552   0.95918   2.78959e-09
2.632   0.958623   2.10233e-09
2.712   0.958044   1.60062e-09
2.792   0.957435   1.22715e-09
2.872   0.956791   9.43679e-10
2.952   0.956111   7.24857e-10
3.032   0.955394   5.5397e-10
3.112   0.954643   4.19897e-10
3.192   0.953864   3.14993e-10
3.272   0.953065   2.33667e-10
3.352   0.952254   1.71481e-10
3.432   0.951439   1.24678e-10
3.512   0.950627   8.99937e-11
3.592   0.949824   6.46243e-11
3.672   0.949032   4.62494e-11
3.752   0.948253   3.30279e-11
3.832   0.947489   2.35536e-11
3.912   0.946741   1.67815e-11
3.992   0.946008   1.19488e-11
4.072   0.94529   8.50395e-12
4.152   0.944588   6.05032e-12
4.232   0.943901   4.30368e-12
4.312   0.943229   3.06084e-12
4.392   0.942572   2.17674e-12
4.472   0.94193   1.54795e-12
4.552   0.941301   1.1008e-12
4.632   0.940687   7.82846e-13
4.712   0.940085   5.56761e-13
4.792   0.939497   3.96e-13
4.872   0.938922   2.81683e-13
4.952   0.938359   2.00389e-13
5.032   0.937808   1.42572e-13
5.112   0.937269   1.01449e-13
5.192   0.936741   7.21969e-14
5.272   0.936225   5.13861e-14
5.352   0.935719   3.6579e-14
5.432   0.935223   2.60422e-14
5.512   0.934738   1.85431e-14
5.592   0.934263   1.32053e-14
5.672   0.933797   9.40537e-15
5.752   0.93334   6.69983e-15
5.832   0.932893   4.77322e-15
5.912   0.932455   3.4011e-15
5.992   0.932025   2.42374e-15
6.072   0.931603   1.72748e-15
6.152   0.93119   1.23139e-15
6.232   0.930784   8.77888e-16
6.312   0.930386   6.25947e-16
6.392   0.929996   4.46367e-16
6.472   0.929613   3.18348e-16
6.552   0.929237   2.27074e-16
6.632   0.928868   1.61989e-16
6.712   0.928506   1.15573e-16
6.792   0.92815   8.24667e-17
6.872   0.927801   5.88508e-17
6.952   0.927458   4.20026e-17
7.032   0.927122   2.99813e-17
7.112   0.926791   2.14029e-17
7.192   0.926466   1.52807e-17
7.272   0.926146   1.09109e-17
7.352   0.925832   7.79157e-18
7.432   0.925524   5.56461e-18
7.512   0.925221   3.97456e-18
7.592   0.924923   2.83914e-18
7.672   0.92463   2.02829e-18
7.752   0.924342   1.44915e-18
7.832   0.924058   1.03548e-18
7.912   0.92378   7.39961e-19
7.992   0.923506   5.27546e-19
r51       rhos51       gamma51  
0   1   0.00042243 
0.024   0.998728   0.00036062
0.056   0.997496   0.000307915
0.088   0.996304   0.000262964
0.12   0.995149   0.000224617
0.152   0.99403   0.000191896
0.184   0.992947   0.000163971
0.216   0.991896   0.000140133
0.248   0.990878   0.00011978
0.28   0.989891   0.0001024
0.312   0.988934   8.75545e-05
0.344   0.988005   7.48728e-05
0.376   0.987104   6.40373e-05
0.408   0.98623   5.47777e-05
0.44   0.985382   4.68633e-05
0.472   0.984558   4.00978e-05
0.504   0.983758   3.43135e-05
0.536   0.982982   2.93672e-05
0.568   0.982228   2.51371e-05
0.6   0.981495   2.15188e-05
0.632   0.980783   1.84235e-05
0.664   0.980091   1.57752e-05
0.696   0.979419   1.35091e-05
0.728   0.978766   1.15698e-05
0.76   0.97813   9.90988e-06
0.792   0.977513   8.48901e-06
0.872   0.976042   5.76791e-06
0.952   0.974669   3.92141e-06
1.032   0.973387   2.6676e-06
1.112   0.972189   1.81573e-06
1.192   0.971069   1.23662e-06
1.272   0.970019   8.4273e-07
1.352   0.969037   5.74688e-07
1.432   0.968115   3.92198e-07
1.512   0.967251   2.679e-07
1.592   0.966438   1.83199e-07
1.672   0.965674   1.25455e-07
1.752   0.964954   8.60703e-08
1.832   0.964274   5.91932e-08
1.912   0.963629   4.08397e-08
1.992   0.963017   2.82961e-08
2.072   0.962432   1.97132e-08
2.152   0.96187   1.38305e-08
2.232   0.961325   9.78842e-09
2.312   0.960793   7.0008e-09
2.392   0.960266   5.06793e-09
2.472   0.959738   3.71734e-09
2.552   0.959203   2.76352e-09
2.632   0.958652   2.08042e-09
2.712   0.958078   1.58274e-09
2.792   0.957476   1.21304e-09
2.872   0.95684   9.32966e-10
2.952   0.956167   7.17073e-10
3.032   0.955458   5.48587e-10
3.112   0.954713   4.16372e-10
3.192   0.95394   3.12816e-10
3.272   0.953146   2.32399e-10
3.352   0.952338   1.70782e-10
3.432   0.951526   1.24309e-10
3.512   0.950716   8.98026e-11
3.592   0.949914   6.45246e-11
3.672   0.949123   4.6196e-11
3.752   0.948345   3.29983e-11
3.832   0.947582   2.35367e-11
3.912   0.946834   1.67717e-11
3.992   0.946101   1.19431e-11
4.072   0.945384   8.50058e-12
4.152   0.944682   6.04832e-12
4.232   0.943995   4.3025e-12
4.312   0.943323   3.06014e-12
4.392   0.942666   2.17632e-12
4.472   0.942023   1.5477e-12
4.552   0.941395   1.10065e-12
4.632   0.94078   7.82755e-13
4.712   0.940179   5.56706e-13
4.792   0.939591   3.95967e-13
4.872   0.939015   2.81664e-13
4.952   0.938452   2.00377e-13
5.032   0.937901   1.42565e-13
5.112   0.937362   1.01445e-13
5.192   0.936834   7.21943e-14
5.272   0.936318   5.13845e-14
5.352   0.935812   3.6578e-14
5.432   0.935316   2.60416e-14
5.512   0.934831   1.85428e-14
5.592   0.934355   1.32051e-14
5.672   0.933889   9.40525e-15
5.752   0.933433   6.69975e-15
5.832   0.932986   4.77317e-15
5.912   0.932547   3.40107e-15
5.992   0.932117   2.42373e-15
6.072   0.931695   1.72747e-15
6.152   0.931282   1.23139e-15
6.232   0.930876   8.77884e-16
6.312   0.930478   6.25945e-16
6.392   0.930088   4.46366e-16
6.472   0.929705   3.18347e-16
6.552   0.929329   2.27073e-16
6.632   0.92896   1.61988e-16
6.712   0.928598   1.15573e-16
6.792   0.928242   8.24665e-17
6.872   0.927893   5.88507e-17
6.952   0.92755   4.20026e-17
7.032   0.927213   2.99813e-17
7.112   0.926882   2.14029e-17
7.192   0.926557   1.52807e-17
7.272   0.926237   1.09109e-17
7.352   0.925924   7.79156e-18
7.432   0.925615   5.5646e-18
7.512   0.925312   3.97456e-18
7.592   0.925014   2.83914e-18
7.672   0.924721   2.02829e-18
7.752   0.924432   1.44915e-18
7.832   0.924149   1.03548e-18
7.912   0.92387   7.3996e-19
7.992   0.923596   5.27542e-19
r52       rhos52       gamma52  
0   1   0.00042243 
0.024   0.998728   0.00036062
0.056   0.997496   0.000307915
0.088   0.996304   0.000262964
0.12   0.995149   0.000224617
0.152   0.99403   0.000191896
0.184   0.992947   0.000163971
0.216   0.991896   0.000140133
0.248   0.990878   0.00011978
0.28   0.989891   0.000102399
0.312   0.988934   8.75545e-05
0.344   0.988005   7.48728e-05
0.376   0.987104   6.40373e-05
0.408   0.98623   5.47776e-05
0.44   0.985382   4.68633e-05
0.472   0.984558   4.00978e-05
0.504   0.983758   3.43134e-05
0.536   0.982982   2.93672e-05
0.568   0.982228   2.5137e-05
0.6   0.981495   2.15188e-05
0.632   0.980783   1.84234e-05
0.664   0.980091   1.57752e-05
0.696   0.979419   1.3509e-05
0.728   0.978766   1.15697e-05
0.76   0.97813   9.90982e-06
0.792   0.977513   8.48895e-06
0.872   0.976042   5.76785e-06
0.952   0.974669   3.92135e-06
1.032   0.973388   2.66754e-06
1.112   0.972189   1.81567e-06
1.192   0.971069   1.23656e-06
1.272   0.97002   8.42668e-07
1.352   0.969037   5.74626e-07
1.432   0.968116   3.92138e-07
1.512   0.967251   2.6784e-07
1.592   0.966439   1.8314e-07
1.672   0.965675   1.25398e-07
1.752   0.964955   8.60151e-08
1.832   0.964276   5.91399e-08
1.912   0.963632   4.07885e-08
1.992   0.963021   2.82473e-08
2.072   0.962437   1.96671e-08
2.152   0.961876   1.37873e-08
2.232   0.961334   9.74845e-09
2.312   0.960803   6.96431e-09
2.392   0.96028   5.03513e-09
2.472   0.959756   3.68839e-09
2.552   0.959224   2.7385e-09
2.632   0.958679   2.05933e-09
2.712   0.958111   1.56546e-09
2.792   0.957516   1.19935e-09
2.872   0.956887   9.22515e-10
2.952   0.956221   7.09436e-10
3.032   0.955519   5.43273e-10
3.112   0.954781   4.12867e-10
3.192   0.954014   3.10635e-10
3.272   0.953225   2.31121e-10
3.352   0.952421   1.70073e-10
3.432   0.951612   1.23933e-10
3.512   0.950804   8.96077e-11
3.592   0.950003   6.44232e-11
3.672   0.949213   4.61418e-11
3.752   0.948436   3.29684e-11
3.832   0.947673   2.35197e-11
3.912   0.946925   1.67619e-11
3.992   0.946192   1.19373e-11
4.072   0.945475   8.4972e-12
4.152   0.944773   6.04632e-12
4.232   0.944087   4.30131e-12
4.312   0.943415   3.05943e-12
4.392   0.942758   2.17589e-12
4.472   0.942115   1.54744e-12
4.552   0.941487   1.1005e-12
4.632   0.940872   7.82664e-13
4.712   0.940271   5.56652e-13
4.792   0.939682   3.95934e-13
4.872   0.939107   2.81644e-13
4.952   0.938544   2.00365e-13
5.032   0.937993   1.42558e-13
5.112   0.937454   1.01441e-13
5.192   0.936926   7.21917e-14
5.272   0.936409   5.13829e-14
5.352   0.935903   3.65771e-14
5.432   0.935407   2.6041e-14
5.512   0.934922   1.85424e-14
5.592   0.934446   1.32049e-14
5.672   0.93398   9.40512e-15
5.752   0.933524   6.69967e-15
5.832   0.933076   4.77313e-15
5.912   0.932637   3.40104e-15
5.992   0.932207   2.42371e-15
6.072   0.931786   1.72746e-15
6.152   0.931372   1.23138e-15
6.232   0.930966   8.7788e-16
6.312   0.930568   6.25942e-16
6.392   0.930178   4.46364e-16
6.472   0.929795   3.18346e-16
6.552   0.929419   2.27073e-16
6.632   0.92905   1.61988e-16
6.712   0.928687   1.15572e-16
6.792   0.928332   8.24664e-17
6.872   0.927982   5.88506e-17
6.952   0.927639   4.20026e-17
7.032   0.927302   2.99812e-17
7.112   0.926971   2.14029e-17
7.192   0.926646   1.52807e-17
7.272   0.926327   1.09109e-17
7.352   0.926013   7.79156e-18
7.432   0.925704   5.5646e-18
7.512   0.925401   3.97456e-18
7.592   0.925103   2.83914e-18
7.672   0.924809   2.02829e-18
7.752   0.924521   1.44915e-18
7.832   0.924238   1.03548e-18
7.912   0.923959   7.3996e-19
7.992   0.923685   5.27539e-19
r53       rhos53       gamma53  
0   1   0.00042243 
0.024   0.998728   0.00036062
0.056   0.997496   0.000307915
0.088   0.996304   0.000262964
0.12   0.995149   0.000224617
0.152   0.99403   0.000191896
0.184   0.992947   0.000163971
0.216   0.991896   0.000140133
0.248   0.990878   0.00011978
0.28   0.989891   0.000102399
0.312   0.988934   8.75544e-05
0.344   0.988005   7.48727e-05
0.376   0.987104   6.40372e-05
0.408   0.98623   5.47775e-05
0.44   0.985382   4.68632e-05
0.472   0.984558   4.00977e-05
0.504   0.983758   3.43133e-05
0.536   0.982982   2.93671e-05
0.568   0.982228   2.5137e-05
0.6   0.981495   2.15187e-05
0.632   0.980783   1.84234e-05
0.664   0.980091   1.57751e-05
0.696   0.979419   1.3509e-05
0.728   0.978766   1.15696e-05
0.76   0.97813   9.90976e-06
0.792   0.977513   8.48889e-06
0.872   0.976042   5.76779e-06
0.952   0.974669   3.92129e-06
1.032   0.973388   2.66748e-06
1.112   0.97219   1.81561e-06
1.192   0.971069   1.2365e-06
1.272   0.97002   8.4261e-07
1.352   0.969037   5.74568e-07
1.432   0.968116   3.92081e-07
1.512   0.967252   2.67784e-07
1.592   0.96644   1.83085e-07
1.672   0.965676   1.25344e-07
1.752   0.964957   8.59629e-08
1.832   0.964277   5.90894e-08
1.912   0.963635   4.07401e-08
1.992   0.963024   2.82011e-08
2.072   0.962441   1.96233e-08
2.152   0.961882   1.37463e-08
2.232   0.961341   9.71041e-09
2.312   0.960813   6.92952e-09
2.392   0.960292   5.00379e-09
2.472   0.959772   3.66066e-09
2.552   0.959245   2.71447e-09
2.632   0.958704   2.03901e-09
2.712   0.958143   1.54875e-09
2.792   0.957554   1.18605e-09
2.872   0.956932   9.12321e-10
2.952   0.956273   7.01946e-10
3.032   0.955578   5.38028e-10
3.112   0.954847   4.09386e-10
3.192   0.954086   3.08454e-10
3.272   0.953301   2.29833e-10
3.352   0.952501   1.69355e-10
3.432   0.951695   1.2355e-10
3.512   0.950889   8.94089e-11
3.592   0.95009   6.432e-11
3.672   0.9493   4.60869e-11
3.752   0.948524   3.29382e-11
3.832   0.947762   2.35026e-11
3.912   0.947014   1.6752e-11
3.992   0.946282   1.19316e-11
4.072   0.945565   8.4938e-12
4.152   0.944863   6.04431e-12
4.232   0.944176   4.30012e-12
4.312   0.943505   3.05872e-12
4.392   0.942848   2.17547e-12
4.472   0.942205   1.54719e-12
4.552   0.941577   1.10035e-12
4.632   0.940962   7.82573e-13
4.712   0.94036   5.56597e-13
4.792   0.939772   3.95901e-13
4.872   0.939197   2.81624e-13
4.952   0.938633   2.00353e-13
5.032   0.938082   1.4255e-13
5.112   0.937543   1.01436e-13
5.192   0.937015   7.2189e-14
5.272   0.936498   5.13813e-14
5.352   0.935992   3.65761e-14
5.432   0.935496   2.60404e-14
5.512   0.935011   1.85421e-14
5.592   0.934535   1.32047e-14
5.672   0.934069   9.40499e-15
5.752   0.933612   6.69959e-15
5.832   0.933165   4.77308e-15
5.912   0.932726   3.40101e-15
5.992   0.932296   2.42369e-15
6.072   0.931874   1.72745e-15
6.152   0.93146   1.23137e-15
6.232   0.931055   8.77876e-16
6.312   0.930657   6.2594e-16
6.392   0.930266   4.46363e-16
6.472   0.929883   3.18346e-16
6.552   0.929507   2.27072e-16
6.632   0.929138   1.61988e-16
6.712   0.928775   1.15572e-16
6.792   0.92842   8.24663e-17
6.872   0.92807   5.88506e-17
6.952   0.927727   4.20025e-17
7.032   0.92739   2.99812e-17
7.112   0.927059   2.14029e-17
7.192   0.926734   1.52807e-17
7.272   0.926414   1.09109e-17
7.352   0.9261   7.79156e-18
7.432   0.925791   5.5646e-18
7.512   0.925488   3.97455e-18
7.592   0.92519   2.83914e-18
7.672   0.924897   2.02829e-18
7.752   0.924608   1.44915e-18
7.832   0.924325   1.03548e-18
7.912   0.924046   7.3996e-19
7.992   0.923772   5.27536e-19
r54       rhos54       gamma54  
0   1   0.00042243 
0.024   0.998728   0.00036062
0.056   0.997496   0.000307915
0.088   0.996304   0.000262964
0.12   0.995149   0.000224617
0.152   0.99403   0.000191896
0.184   0.992947   0.000163971
0.216   0.991896   0.000140133
0.248   0.990878   0.00011978
0.28   0.989891   0.000102399
0.312   0.988934   8.75544e-05
0.344   0.988005   7.48727e-05
0.376   0.987104   6.40372e-05
0.408   0.98623   5.47775e-05
0.44   0.985382   4.68632e-05
0.472   0.984558   4.00976e-05
0.504   0.983758   3.43133e-05
0.536   0.982982   2.93671e-05
0.568   0.982228   2.51369e-05
0.6   0.981495   2.15186e-05
0.632   0.980783   1.84233e-05
0.664   0.980091   1.5775e-05
0.696   0.979419   1.35089e-05
0.728   0.978766   1.15696e-05
0.76   0.97813   9.9097e-06
0.792   0.977513   8.48883e-06
0.872   0.976042   5.76773e-06
0.952   0.97467   3.92123e-06
1.032   0.973388   2.66742e-06
1.112   0.97219   1.81555e-06
1.192   0.971069   1.23644e-06
1.272   0.97002   8.42554e-07
1.352   0.969038   5.74514e-07
1.432   0.968117   3.92027e-07
1.512   0.967252   2.67731e-07
1.592   0.96644   1.83033e-07
1.672   0.965677   1.25294e-07
1.752   0.964958   8.59135e-08
1.832   0.964279   5.90416e-08
1.912   0.963637   4.06941e-08
1.992   0.963027   2.81572e-08
2.072   0.962446   1.95817e-08
2.152   0.961888   1.37072e-08
2.232   0.961349   9.67418e-09
2.312   0.960823   6.89632e-09
2.392   0.960305   4.97383e-09
2.472   0.959788   3.63409e-09
2.552   0.959265   2.69139e-09
2.632   0.958729   2.01943e-09
2.712   0.958173   1.5326e-09
2.792   0.95759   1.17314e-09
2.872   0.956975   9.02378e-10
2.952   0.956324   6.94602e-10
3.032   0.955635   5.32855e-10
3.112   0.954911   4.0593e-10
3.192   0.954155   3.06273e-10
3.272   0.953376   2.28536e-10
3.352   0.95258   1.68627e-10
3.432   0.951776   1.23161e-10
3.512   0.950972   8.92063e-11
3.592   0.950174   6.42149e-11
3.672   0.949386   4.60312e-11
3.752   0.948611   3.29076e-11
3.832   0.947849   2.34853e-11
3.912   0.947102   1.6742e-11
3.992   0.946369   1.19258e-11
4.072   0.945653   8.4904e-12
4.152   0.944951   6.0423e-12
4.232   0.944264   4.29892e-12
4.312   0.943593   3.058e-12
4.392   0.942936   2.17504e-12
4.472   0.942293   1.54694e-12
4.552   0.941665   1.10019e-12
4.632   0.94105   7.82481e-13
4.712   0.940448   5.56542e-13
4.792   0.93986   3.95868e-13
4.872   0.939284   2.81604e-13
4.952   0.938721   2.00341e-13
5.032   0.93817   1.42543e-13
5.112   0.937631   1.01432e-13
5.192   0.937102   7.21864e-14
5.272   0.936585   5.13797e-14
5.352   0.936079   3.65751e-14
5.432   0.935583   2.60398e-14
5.512   0.935098   1.85417e-14
5.592   0.934622   1.32045e-14
5.672   0.934156   9.40486e-15
5.752   0.933699   6.69951e-15
5.832   0.933252   4.77303e-15
5.912   0.932813   3.40098e-15
5.992   0.932383   2.42367e-15
6.072   0.931961   1.72744e-15
6.152   0.931547   1.23137e-15
6.232   0.931141   8.77872e-16
6.312   0.930743   6.25938e-16
6.392   0.930352   4.46362e-16
6.472   0.929969   3.18345e-16
6.552   0.929593   2.27072e-16
6.632   0.929224   1.61987e-16
6.712   0.928861   1.15572e-16
6.792   0.928506   8.24662e-17
6.872   0.928156   5.88505e-17
6.952   0.927813   4.20025e-17
7.032   0.927476   2.99812e-17
7.112   0.927145   2.14029e-17
7.192   0.926819   1.52807e-17
7.272   0.9265   1.09109e-17
7.352   0.926186   7.79155e-18
7.432   0.925877   5.5646e-18
7.512   0.925574   3.97455e-18
7.592   0.925275   2.83914e-18
7.672   0.924982   2.02828e-18
7.752   0.924694   1.44915e-18
7.832   0.92441   1.03548e-18
7.912   0.924131   7.3996e-19
7.992   0.923857   5.27532e-19
r55       rhos55       gamma55  
0   1   0.00042243 
0.024   0.998728   0.00036062
0.056   0.997496   0.000307915
0.088   0.996304   0.000262964
0.12   0.995149   0.000224617
0.152   0.99403   0.000191896
0.184   0.992947   0.000163971
0.216   0.991896   0.000140133
0.248   0.990878   0.00011978
0.28   0.989891   0.000102399
0.312   0.988934   8.75543e-05
0.344   0.988005   7.48727e-05
0.376   0.987104   6.40371e-05
0.408   0.98623   5.47774e-05
0.44   0.985382   4.68631e-05
0.472   0.984558   4.00976e-05
0.504   0.983758   3.43132e-05
0.536   0.982982   2.9367e-05
0.568   0.982228   2.51369e-05
0.6   0.981495   2.15186e-05
0.632   0.980783   1.84233e-05
0.664   0.980091   1.5775e-05
0.696   0.979419   1.35089e-05
0.728   0.978766   1.15695e-05
0.76   0.97813   9.90965e-06
0.792   0.977513   8.48878e-06
0.872   0.976042   5.76768e-06
0.952   0.97467   3.92118e-06
1.032   0.973388   2.66737e-06
1.112   0.97219   1.8155e-06
1.192   0.971069   1.23639e-06
1.272   0.97002   8.42502e-07
1.352   0.969038   5.74462e-07
1.432   0.968117   3.91976e-07
1.512   0.967253   2.67681e-07
1.592   0.966441   1.82984e-07
1.672   0.965678   1.25245e-07
1.752   0.964959   8.58666e-08
1.832   0.964281   5.89963e-08
1.912   0.963639   4.06504e-08
1.992   0.96303   2.81155e-08
2.072   0.96245   1.95422e-08
2.152   0.961893   1.36701e-08
2.232   0.961355   9.63964e-09
2.312   0.960832   6.86462e-09
2.392   0.960316   4.94517e-09
2.472   0.959803   3.60863e-09
2.552   0.959284   2.66921e-09
2.632   0.958753   2.00057e-09
2.712   0.958202   1.51698e-09
2.792   0.957625   1.16061e-09
2.872   0.957016   8.92681e-10
2.952   0.956372   6.87404e-10
3.032   0.95569   5.27756e-10
3.112   0.954973   4.02501e-10
3.192   0.954223   3.04095e-10
3.272   0.953448   2.27232e-10
3.352   0.952656   1.6789e-10
3.432   0.951855   1.22764e-10
3.512   0.951054   8.89999e-11
3.592   0.950257   6.4108e-11
3.672   0.94947   4.59747e-11
3.752   0.948695   3.28768e-11
3.832   0.947934   2.3468e-11
3.912   0.947187   1.67321e-11
3.992   0.946455   1.19199e-11
4.072   0.945739   8.48697e-12
4.152   0.945037   6.04028e-12
4.232   0.944351   4.29772e-12
4.312   0.943679   3.05729e-12
4.392   0.943022   2.17462e-12
4.472   0.942379   1.54668e-12
4.552   0.941751   1.10004e-12
4.632   0.941136   7.82389e-13
4.712   0.940535   5.56487e-13
4.792   0.939946   3.95835e-13
4.872   0.93937   2.81584e-13
4.952   0.938807   2.00329e-13
5.032   0.938256   1.42536e-13
5.112   0.937716   1.01427e-13
5.192   0.937188   7.21837e-14
5.272   0.936671   5.13781e-14
5.352   0.936165   3.65742e-14
5.432   0.935669   2.60392e-14
5.512   0.935183   1.85414e-14
5.592   0.934708   1.32043e-14
5.672   0.934241   9.40473e-15
5.752   0.933785   6.69943e-15
5.832   0.933337   4.77298e-15
5.912   0.932898   3.40095e-15
5.992   0.932468   2.42366e-15
6.072   0.932046   1.72743e-15
6.152   0.931632   1.23136e-15
6.232   0.931226   8.77868e-16
6.312   0.930828   6.25935e-16
6.392   0.930437   4.4636e-16
6.472   0.930054   3.18344e-16
6.552   0.929678   2.27071e-16
6.632   0.929308   1.61987e-16
6.712   0.928946   1.15572e-16
6.792   0.92859   8.24661e-17
6.872   0.92824   5.88504e-17
6.952   0.927897   4.20024e-17
7.032   0.92756   2.99812e-17
7.112   0.927229   2.14028e-17
7.192   0.926903   1.52807e-17
7.272   0.926584   1.09109e-17
7.352   0.92627   7.79155e-18
7.432   0.925961   5.5646e-18
7.512   0.925657   3.97455e-18
7.592   0.925359   2.83914e-18
7.672   0.925066   2.02828e-18
7.752   0.924777   1.44915e-18
7.832   0.924494   1.03548e-18
7.912   0.924215   7.3996e-19
7.992   0.92394   5.27529e-19
r56       rhos56       gamma56  
0   1   0.00042243 
0.024   0.998728   0.00036062
0.056   0.997496   0.000307915
0.088   0.996304   0.000262964
0.12   0.995149   0.000224617
0.152   0.99403   0.000191896
0.184   0.992947   0.000163971
0.216   0.991896   0.000140133
0.248   0.990878   0.00011978
0.28   0.989891   0.000102399
0.312   0.988934   8.75543e-05
0.344   0.988005   7.48726e-05
0.376   0.987104   6.40371e-05
0.408   0.98623   5.47774e-05
0.44   0.985382   4.68631e-05
0.472   0.984558   4.00976e-05
0.504   0.983758   3.43132e-05
0.536   0.982982   2.9367e-05
0.568   0.982228   2.51368e-05
0.6   0.981495   2.15185e-05
0.632   0.980783   1.84232e-05
0.664   0.980091   1.57749e-05
0.696   0.979419   1.35088e-05
0.728   0.978766   1.15695e-05
0.76   0.97813   9.9096e-06
0.792   0.977513   8.48873e-06
0.872   0.976042   5.76763e-06
0.952   0.97467   3.92113e-06
1.032   0.973388   2.66732e-06
1.112   0.97219   1.81545e-06
1.192   0.971069   1.23634e-06
1.272   0.970021   8.42452e-07
1.352   0.969038   5.74413e-07
1.432   0.968117   3.91927e-07
1.512   0.967253   2.67633e-07
1.592   0.966442   1.82937e-07
1.672   0.965679   1.252e-07
1.752   0.96496   8.58222e-08
1.832   0.964282   5.89532e-08
1.912   0.963641   4.0609e-08
1.992   0.963033   2.80758e-08
2.072   0.962453   1.95045e-08
2.152   0.961898   1.36347e-08
