T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr
1.1	-0.1	80.4008	2.09288e+35	2.55695e-206	6.62198e+204	-1.22512e+100	3.09099e-241	1.09983e-240	8.18507e+240
1.1	-0.1	80.6008	2.55625e+35	7.70138e-207	2.19857e+205	-2.23231e+100	7.6223e-242	2.71215e-241	3.31921e+241
1.1	-0.1	80.8008	3.12221e+35	2.31961e-207	7.29952e+205	-4.06753e+100	1.87964e-242	6.68808e-242	1.34601e+242
1.1	-0.1	81.0008	3.81348e+35	6.98654e-208	2.42353e+206	-7.41152e+100	4.63513e-243	1.64926e-242	5.45832e+242
1.1	-0.1	81.2008	4.65779e+35	2.1043e-208	8.04639e+206	-1.35047e+101	1.14301e-243	4.06703e-243	2.21346e+243
1.1	-0.1	81.4008	5.68904e+35	6.33804e-209	2.6715e+207	-2.46071e+101	2.81862e-244	1.00292e-243	8.97602e+243
1.1	-0.1	81.6008	6.94861e+35	1.90898e-209	8.86968e+207	-4.48371e+101	6.95064e-245	2.47316e-244	3.63995e+244
1.1	-0.1	81.8008	8.48705e+35	5.74974e-210	2.94484e+208	-8.16985e+101	1.71401e-245	6.09874e-245	1.47607e+245
1.1	-0.1	82.0008	1.03661e+36	1.73179e-210	9.7772e+208	-1.48864e+102	4.22669e-246	1.50393e-245	5.98578e+245
1.1	-0.1	82.2008	1.26612e+36	5.21605e-211	3.24615e+209	-2.71249e+102	1.04229e-246	3.70865e-246	2.42735e+246
1.1	-0.1	82.4008	1.54644e+36	1.57104e-211	1.07776e+210	-4.94247e+102	2.57025e-247	9.14541e-247	9.8434e+246
1.1	-0.1	82.6008	1.88883e+36	4.73189e-212	3.57828e+210	-9.00577e+102	6.33816e-248	2.25523e-247	3.99169e+247
1.1	-0.1	82.8008	2.30702e+36	1.42522e-212	1.18803e+211	-1.64096e+103	1.56297e-248	5.56133e-248	1.61871e+248
1.1	-0.1	83.0008	2.8178e+36	4.29268e-213	3.94441e+211	-2.99002e+103	3.85424e-249	1.37141e-248	6.5642e+248
1.1	-0.1	83.2008	3.44167e+36	1.29293e-213	1.30959e+212	-5.44818e+103	9.50444e-250	3.38185e-249	2.66191e+249
1.1	-0.1	83.4008	4.20366e+36	3.89423e-214	4.34799e+212	-9.92722e+103	2.34377e-250	8.33953e-250	1.07946e+250
1.1	-0.1	83.6008	5.13436e+36	1.17292e-214	1.44358e+213	-1.80886e+104	5.77965e-251	2.0565e-250	4.37742e+250
1.1	-0.1	83.8008	6.27113e+36	3.53276e-215	4.79286e+213	-3.29595e+104	1.42525e-251	5.07128e-251	1.77513e+251
1.1	-0.1	84.0008	7.65957e+36	1.06405e-215	1.59129e+214	-6.00562e+104	3.51461e-252	1.25056e-251	7.19852e+251
1.1	-0.1	84.2008	9.35542e+36	3.20485e-216	5.28326e+214	-1.0943e+105	8.66693e-253	3.08385e-252	2.91914e+252
1.1	-0.1	84.4008	1.14267e+37	9.65283e-217	1.7541e+215	-1.99394e+105	2.13724e-253	7.60467e-253	1.18377e+253
1.1	-0.1	84.6008	1.39566e+37	2.90738e-217	5.82383e+215	-3.63319e+105	5.27036e-254	1.87529e-253	4.80043e+253
1.1	-0.1	84.8008	1.70467e+37	8.75685e-218	1.93358e+216	-6.6201e+105	1.29966e-254	4.62441e-254	1.94667e+254
1.1	-0.1	85.0008	2.08209e+37	2.63751e-218	6.41971e+216	-1.20626e+106	3.20491e-255	1.14036e-254	7.89413e+254
1.1	-0.1	85.2008	2.54307e+37	7.94403e-219	2.13142e+217	-2.19795e+106	7.90321e-256	2.8121e-255	3.20123e+255
1.1	-0.1	85.4008	3.10611e+37	2.3927e-219	7.07656e+217	-4.00493e+106	1.94891e-256	6.93456e-256	1.29816e+256
1.1	-0.1	85.6008	3.79381e+37	7.20666e-220	2.3495e+218	-7.29745e+106	4.80595e-257	1.71004e-256	5.26431e+256
1.1	-0.1	85.8008	4.63377e+37	2.17061e-220	7.80061e+218	-1.32968e+107	1.18513e-257	4.21691e-257	2.13478e+257
1.1	-0.1	86.0008	5.6597e+37	6.53774e-221	2.5899e+219	-2.42284e+107	2.9225e-258	1.03988e-257	8.65697e+257
1.1	-0.1	86.2008	6.91277e+37	1.96913e-221	8.59875e+219	-4.4147e+107	7.2068e-259	2.56431e-258	3.51057e+258
1.1	-0.1	86.4008	8.44328e+37	5.9309e-222	2.85489e+220	-8.04411e+107	1.77717e-259	6.3235e-259	1.42361e+259
1.1	-0.1	86.6008	1.03126e+38	1.78635e-222	9.47856e+220	-1.46573e+108	4.38246e-260	1.55936e-259	5.77302e+259
1.1	-0.1	86.8008	1.25959e+38	5.38039e-223	3.14699e+221	-2.67074e+108	1.0807e-260	3.84533e-260	2.34107e+260
1.1	-0.1	87.0008	1.53847e+38	1.62054e-223	1.04484e+222	-4.8664e+108	2.66498e-261	9.48246e-261	9.49352e+260
1.1	-0.1	87.2008	1.87909e+38	4.88098e-224	3.46899e+222	-8.86717e+108	6.57175e-262	2.33835e-261	3.84981e+261
1.1	-0.1	87.4008	2.29512e+38	1.47012e-224	1.15174e+223	-1.6157e+109	1.62057e-262	5.76629e-262	1.56118e+262
1.1	-0.1	87.6008	2.80327e+38	4.42793e-225	3.82392e+223	-2.944e+109	3.99628e-263	1.42195e-262	6.33088e+262
1.1	-0.1	87.8008	3.42392e+38	1.33367e-225	1.26959e+224	-5.36432e+109	9.85472e-264	3.50648e-263	2.5673e+263
1.1	-0.1	88.0008	4.18198e+38	4.01692e-226	4.21518e+224	-9.77443e+109	2.43014e-264	8.64688e-264	1.04109e+264
1.1	-0.1	88.2008	5.10789e+38	1.20987e-226	1.39949e+225	-1.78102e+110	5.99266e-265	2.13229e-264	4.22183e+264
1.1	-0.1	88.4008	6.23879e+38	3.64407e-227	4.64647e+225	-3.24523e+110	1.47777e-265	5.25817e-265	1.71204e+265
1.1	-0.1	88.6008	7.62007e+38	1.09757e-227	1.54268e+226	-5.91319e+110	3.64414e-266	1.29665e-265	6.94265e+265
1.1	-0.1	88.8008	9.30718e+38	3.30583e-228	5.12188e+226	-1.07745e+111	8.98634e-267	3.1975e-266	2.81538e+266
1.1	-0.1	89.0008	1.13678e+39	9.95696e-229	1.70052e+227	-1.96325e+111	2.216e-267	7.88494e-267	1.14169e+267
1.1	-0.1	89.2008	1.38847e+39	2.99898e-229	5.64594e+227	-3.57727e+111	5.4646e-268	1.9444e-267	4.6298e+267
1.1	-0.1	89.4008	1.69588e+39	9.03275e-230	1.87452e+228	-6.51821e+111	1.34755e-268	4.79483e-268	1.87748e+268
1.1	-0.1	89.6008	2.07135e+39	2.72061e-230	6.22362e+228	-1.1877e+112	3.32303e-269	1.18239e-268	7.61354e+268
1.1	-0.1	89.8008	2.52995e+39	8.19433e-231	2.06631e+229	-2.16412e+112	8.19448e-270	2.91574e-269	3.08744e+269
1.1	-0.1	90.0008	3.09009e+39	2.46808e-231	6.86041e+229	-3.94329e+112	2.02073e-270	7.19013e-270	1.25202e+270
1.1	-0.1	90.2009	3.77462e+39	7.42927e-232	2.2791e+230	-7.1873e+112	4.97958e-271	1.77182e-270	5.08075e+270
1.1	-0.1	90.4009	4.61034e+39	2.23765e-232	7.56688e+230	-1.30961e+113	1.22795e-271	4.36926e-271	2.06035e+271
1.1	-0.1	90.6009	5.63108e+39	6.73968e-233	2.51229e+231	-2.38627e+113	3.02809e-272	1.07745e-271	8.35511e+271
1.1	-0.1	90.8009	6.87781e+39	2.02995e-233	8.34111e+231	-4.34806e+113	7.46717e-273	2.65695e-272	3.38816e+272
1.1	-0.1	91.0009	8.40058e+39	6.1141e-234	2.76935e+232	-7.92268e+113	1.84138e-273	6.55196e-273	1.37397e+273
1.1	-0.1	91.2009	1.02605e+40	1.84153e-234	9.19455e+232	-1.44361e+114	4.54079e-274	1.61569e-273	5.57172e+273
1.1	-0.1	91.4009	1.25322e+40	5.54659e-235	3.0527e+233	-2.63042e+114	1.11975e-274	3.98425e-274	2.25944e+274
1.1	-0.1	91.6009	1.53069e+40	1.6706e-235	1.01353e+234	-4.79294e+114	2.76126e-275	9.82505e-275	9.16249e+274
1.1	-0.1	91.8009	1.86958e+40	5.03175e-236	3.36504e+234	-8.73331e+114	6.80918e-276	2.42283e-275	3.71557e+275
1.1	-0.1	92.0009	2.28351e+40	1.51553e-236	1.11723e+235	-1.59131e+115	1.67912e-276	5.97462e-276	1.50674e+276
1.1	-0.1	92.2009	2.78909e+40	4.5647e-237	3.70935e+235	-2.89956e+115	4.14066e-277	1.47332e-276	6.11013e+276
1.1	-0.1	92.4009	3.4066e+40	1.37486e-237	1.23155e+236	-5.28335e+115	1.02108e-277	3.63317e-277	2.47778e+277
1.1	-0.1	92.6009	4.16083e+40	4.141e-238	4.08888e+236	-9.62688e+115	2.51794e-278	8.95928e-278	1.00479e+278
1.1	-0.1	92.8009	5.08205e+40	1.24725e-238	1.35756e+237	-1.75413e+116	6.20917e-279	2.20933e-278	4.07462e+278
1.1	-0.1	93.0009	6.20724e+40	3.75663e-239	4.50724e+237	-3.19624e+116	1.53116e-279	5.44814e-279	1.65234e+279
1.1	-0.1	93.2009	7.58153e+40	1.13148e-239	1.49646e+238	-5.82393e+116	3.7758e-280	1.3435e-279	6.70057e+279
1.1	-0.1	93.4009	9.26011e+40	3.40794e-240	4.96841e+238	-1.06119e+117	9.311e-281	3.31302e-280	2.71722e+280
1.1	-0.1	93.6009	1.13103e+41	1.02645e-240	1.64957e+239	-1.93361e+117	2.29606e-281	8.16981e-281	1.10189e+281
1.1	-0.1	93.8009	1.38145e+41	3.09161e-241	5.47677e+239	-3.52327e+117	5.66203e-282	2.01465e-281	4.46836e+281
1.1	-0.1	94.0009	1.6873e+41	9.31176e-242	1.81835e+240	-6.41982e+117	1.39624e-282	4.96806e-282	1.81201e+282
1.1	-0.1	94.2009	2.06087e+41	2.80465e-242	6.03714e+240	-1.16977e+118	3.44308e-283	1.22511e-282	7.34807e+282
1.1	-0.1	94.4009	2.51716e+41	8.44744e-243	2.0044e+241	-2.13145e+118	8.49054e-284	3.02108e-283	2.97979e+283
1.1	-0.1	94.6009	3.07446e+41	2.54432e-243	6.65485e+241	-3.88376e+118	2.09374e-284	7.4499e-284	1.20836e+284
1.1	-0.1	94.8009	3.75516e+41	7.66334e-244	2.20949e+242	-7.07668e+118	5.1631e-285	1.83712e-284	4.90016e+284
1.1	-0.1	95.0009	4.58656e+41	2.30815e-244	7.33575e+242	-1.28945e+119	1.2732e-285	4.53029e-285	1.98711e+285
1.1	-0.1	95.2009	5.60204e+41	6.95203e-245	2.43556e+243	-2.34954e+119	3.13968e-286	1.11716e-285	8.05814e+285
1.1	-0.1	95.4009	6.84234e+41	2.09391e-245	8.08633e+243	-4.28114e+119	7.74237e-287	2.75487e-286	3.26773e+286
1.1	-0.1	95.6009	8.35726e+41	6.30674e-246	2.68476e+244	-7.80075e+119	1.90924e-287	6.79343e-287	1.32513e+287
1.1	-0.1	95.8009	1.02076e+42	1.89955e-246	8.91371e+244	-1.42139e+120	4.70814e-288	1.67524e-287	5.37367e+287
1.1	-0.1	96.0009	1.24676e+42	5.72134e-247	2.95945e+245	-2.58994e+120	1.16101e-288	4.13109e-288	2.17913e+288
1.1	-0.1	96.2009	1.52279e+42	1.72324e-247	9.82574e+245	-4.71918e+120	2.86302e-289	1.01871e-288	8.83682e+288
1.1	-0.1	96.4009	1.85994e+42	5.19029e-248	3.26226e+246	-8.5989e+120	7.06012e-290	2.51212e-289	3.58351e+289
1.1	-0.1	96.6009	2.27174e+42	1.56328e-248	1.08311e+247	-1.56682e+121	1.74101e-290	6.19481e-290	1.45318e+290
1.1	-0.1	96.8009	2.77471e+42	4.70852e-249	3.59605e+247	-2.85494e+121	4.29327e-291	1.52762e-290	5.89295e+290
1.1	-0.1	97.0009	3.38904e+42	1.41818e-249	1.19393e+248	-5.20203e+121	1.05871e-291	3.76707e-291	2.38971e+291
1.1	-0.1	97.2009	4.13938e+42	4.27147e-250	3.96398e+248	-9.47872e+121	2.61074e-292	9.28947e-292	9.69075e+291
1.1	-0.1	97.4009	5.05585e+42	1.28654e-250	1.31609e+249	-1.72714e+122	6.438e-293	2.29075e-292	3.92979e+292
1.1	-0.1	97.6009	6.17523e+42	3.87499e-251	4.36957e+249	-3.14705e+122	1.58759e-293	5.64893e-293	1.59361e+293
1.1	-0.1	97.8009	7.54244e+42	1.16713e-251	1.45075e+250	-5.73429e+122	3.91495e-294	1.39301e-293	6.4624e+293
1.1	-0.1	98.0009	9.21235e+42	3.51531e-252	4.81665e+250	-1.04486e+123	9.65415e-295	3.43512e-294	2.62063e+294
1.1	-0.1	98.2009	1.1252e+43	1.05879e-252	1.59919e+251	-1.90385e+123	2.38068e-295	8.4709e-295	1.06272e+295
1.1	-0.1	98.4009	1.37432e+43	3.18902e-253	5.30948e+251	-3.46904e+123	5.8707e-296	2.0889e-295	4.30954e+295
1.1	-0.1	98.6009	1.6786e+43	9.60515e-254	1.76281e+252	-6.32101e+123	1.4477e-296	5.15116e-296	1.7476e+296
1.1	-0.1	98.8009	2.05025e+43	2.89302e-254	5.85274e+252	-1.15176e+124	3.56997e-297	1.27026e-296	7.08689e+296
1.1	-0.1	99.0009	2.50418e+43	8.71359e-255	1.94318e+253	-2.09865e+124	8.80345e-298	3.13242e-297	2.87387e+297
1.1	-0.1	99.2009	3.05861e+43	2.62448e-255	6.45157e+253	-3.82399e+124	2.1709e-298	7.72446e-298	1.16541e+298
1.1	-0.1	99.4009	3.73579e+43	7.90479e-256	2.142e+254	-6.96776e+124	5.35338e-299	1.90483e-298	4.72598e+298
1.1	-0.1	99.6009	4.56291e+43	2.38088e-256	7.11168e+254	-1.26961e+125	1.32013e-299	4.69725e-299	1.91648e+299
1.1	-0.1	99.8009	5.57315e+43	7.17107e-257	2.36116e+255	-2.31338e+125	3.25539e-300	1.15833e-299	7.77172e+299
1.1	-0.1	100	6.80094e+43	2.17158e-257	7.79712e+255	-4.20388e+125	8.07844e-301	2.87445e-300	3.13179e+300
