r0    rhos0    gamma0 
0.0995   0.996757   0.000285368
0.1045   0.996559   0.000285364
0.1095   0.996357   0.00028536
0.1145   0.996152   0.000285356
0.1195   0.995942   0.000285352
0.1245   0.995727   0.000285348
0.1295   0.995509   0.000285344
0.1345   0.995287   0.000285339
0.1395   0.995059   0.000285335
0.1445   0.994828   0.000285331
0.1495   0.994592   0.000285327
0.1545   0.994351   0.000285323
0.1595   0.994106   0.000285319
0.1645   0.993855   0.000285315
0.1695   0.9936   0.000285312
0.1745   0.99334   0.000285308
0.1795   0.993075   0.000285305
0.1845   0.992804   0.000285301
0.1895   0.992528   0.000285298
0.1945   0.992247   0.000285295
0.1995   0.99196   0.000285292
0.2045   0.991668   0.000285289
0.2095   0.991369   0.000285287
0.2145   0.991065   0.000285285
0.2195   0.990756   0.000285283
0.2245   0.99044   0.000285281
0.2295   0.990117   0.00028528
0.2345   0.989789   0.000285279
0.2395   0.989454   0.000285278
0.2445   0.989113   0.000285277
0.2495   0.988765   0.000285277
r3775000       rhos3775000       gamma3775000  
0.0015   0.999947   0.000285245
0.0035   0.999893   0.000285245
0.0055   0.999839   0.000285245
0.0075   0.999785   0.000285245
0.0095   0.99973   0.000285245
0.0115   0.999675   0.000285245
0.0135   0.999619   0.000285244
0.0155   0.999563   0.000285244
0.0175   0.999507   0.000285243
0.0195   0.99945   0.000285243
0.0215   0.999392   0.000285242
0.0235   0.999334   0.000285242
0.0255   0.999276   0.000285241
0.0275   0.999217   0.000285241
0.0295   0.999158   0.00028524
0.0315   0.999098   0.000285239
0.0335   0.999038   0.000285239
0.0355   0.998977   0.000285238
0.0375   0.998916   0.000285237
0.0395   0.998854   0.000285236
0.0415   0.998792   0.000285235
0.0435   0.998729   0.000285234
0.0455   0.998666   0.000285233
0.0475   0.998603   0.000285232
0.0495   0.998538   0.000285231
0.0545   0.998376   0.000285229
0.0595   0.99821   0.000285226
0.0645   0.998041   0.000285223
0.0695   0.997868   0.00028522
0.0745   0.997693   0.000285216
0.0795   0.997513   0.000285213
0.0845   0.99733   0.000285209
0.0895   0.997144   0.000285205
0.0945   0.996953   0.000285202
0.0995   0.996759   0.000285198
0.1045   0.996561   0.000285194
0.1095   0.99636   0.00028519
0.1145   0.996154   0.000285186
0.1195   0.995944   0.000285182
0.1245   0.99573   0.000285177
0.1295   0.995512   0.000285173
0.1345   0.995289   0.000285169
0.1395   0.995062   0.000285165
0.1445   0.994831   0.000285161
0.1495   0.994595   0.000285157
0.1545   0.994354   0.000285153
0.1595   0.994109   0.000285149
0.1645   0.993859   0.000285145
0.1695   0.993604   0.000285141
0.1745   0.993344   0.000285138
0.1795   0.993079   0.000285134
0.1845   0.992808   0.000285131
0.1895   0.992533   0.000285128
0.1945   0.992251   0.000285125
0.1995   0.991965   0.000285122
0.2045   0.991673   0.000285119
0.2095   0.991375   0.000285117
0.2145   0.991071   0.000285114
0.2195   0.990761   0.000285113
0.2245   0.990445   0.000285111
0.2295   0.990123   0.000285109
0.2345   0.989795   0.000285108
0.2395   0.98946   0.000285107
0.2445   0.989119   0.000285107
0.2495   0.988771   0.000285107
r3800000       rhos3800000       gamma3800000  
0.0015   0.999947   0.000285075
0.0035   0.999893   0.000285075
0.0055   0.99984   0.000285075
0.0075   0.999785   0.000285075
0.0095   0.99973   0.000285075
0.0115   0.999675   0.000285074
0.0135   0.99962   0.000285074
0.0155   0.999564   0.000285074
0.0175   0.999507   0.000285073
0.0195   0.99945   0.000285073
0.0215   0.999393   0.000285072
0.0235   0.999335   0.000285072
0.0255   0.999276   0.000285071
0.0275   0.999218   0.000285071
0.0295   0.999158   0.00028507
0.0315   0.999099   0.000285069
0.0335   0.999038   0.000285068
0.0355   0.998978   0.000285068
0.0375   0.998917   0.000285067
0.0395   0.998855   0.000285066
0.0415   0.998793   0.000285065
0.0435   0.99873   0.000285064
0.0455   0.998667   0.000285063
0.0475   0.998603   0.000285062
0.0495   0.998539   0.000285061
0.0545   0.998377   0.000285059
0.0595   0.998211   0.000285056
0.0645   0.998042   0.000285053
0.0695   0.99787   0.000285049
0.0745   0.997694   0.000285046
0.0795   0.997515   0.000285043
0.0845   0.997332   0.000285039
0.0895   0.997145   0.000285035
0.0945   0.996955   0.000285031
0.0995   0.996761   0.000285028
0.1045   0.996563   0.000285024
0.1095   0.996362   0.00028502
0.1145   0.996156   0.000285015
0.1195   0.995946   0.000285011
0.1245   0.995733   0.000285007
0.1295   0.995514   0.000285003
0.1345   0.995292   0.000284999
0.1395   0.995065   0.000284995
0.1445   0.994834   0.000284991
0.1495   0.994598   0.000284987
0.1545   0.994358   0.000284983
0.1595   0.994113   0.000284979
0.1645   0.993863   0.000284975
0.1695   0.993608   0.000284971
0.1745   0.993348   0.000284968
0.1795   0.993083   0.000284964
0.1845   0.992813   0.000284961
0.1895   0.992537   0.000284958
0.1945   0.992256   0.000284955
0.1995   0.99197   0.000284952
0.2045   0.991677   0.000284949
0.2095   0.99138   0.000284947
0.2145   0.991076   0.000284944
0.2195   0.990766   0.000284942
0.2245   0.990451   0.000284941
0.2295   0.990129   0.000284939
0.2345   0.989801   0.000284938
0.2395   0.989466   0.000284937
0.2445   0.989125   0.000284937
0.2495   0.988778   0.000284937
r3825000       rhos3825000       gamma3825000  
0.0015   0.999947   0.000284905
0.0035   0.999894   0.000284905
0.0055   0.99984   0.000284905
0.0075   0.999785   0.000284905
0.0095   0.999731   0.000284905
0.0115   0.999675   0.000284904
0.0135   0.99962   0.000284904
0.0155   0.999564   0.000284904
0.0175   0.999507   0.000284903
0.0195   0.99945   0.000284903
0.0215   0.999393   0.000284902
0.0235   0.999335   0.000284902
0.0255   0.999277   0.000284901
0.0275   0.999218   0.0002849
0.0295   0.999159   0.0002849
0.0315   0.999099   0.000284899
0.0335   0.999039   0.000284898
0.0355   0.998978   0.000284898
0.0375   0.998917   0.000284897
0.0395   0.998856   0.000284896
0.0415   0.998794   0.000284895
0.0435   0.998731   0.000284894
0.0455   0.998668   0.000284893
0.0475   0.998604   0.000284892
0.0495   0.99854   0.000284891
0.0545   0.998378   0.000284889
0.0595   0.998212   0.000284886
0.0645   0.998043   0.000284883
0.0695   0.997871   0.000284879
0.0745   0.997695   0.000284876
0.0795   0.997516   0.000284873
0.0845   0.997333   0.000284869
0.0895   0.997147   0.000284865
0.0945   0.996957   0.000284861
0.0995   0.996763   0.000284858
0.1045   0.996566   0.000284854
0.1095   0.996364   0.00028485
0.1145   0.996158   0.000284846
0.1195   0.995949   0.000284841
0.1245   0.995735   0.000284837
0.1295   0.995517   0.000284833
0.1345   0.995295   0.000284829
0.1395   0.995068   0.000284825
0.1445   0.994837   0.000284821
0.1495   0.994601   0.000284817
0.1545   0.994361   0.000284813
0.1595   0.994116   0.000284809
0.1645   0.993866   0.000284805
0.1695   0.993612   0.000284801
0.1745   0.993352   0.000284798
0.1795   0.993087   0.000284794
0.1845   0.992817   0.000284791
0.1895   0.992541   0.000284788
0.1945   0.992261   0.000284785
0.1995   0.991974   0.000284782
0.2045   0.991682   0.000284779
0.2095   0.991385   0.000284777
0.2145   0.991081   0.000284775
0.2195   0.990772   0.000284773
0.2245   0.990456   0.000284771
0.2295   0.990135   0.000284769
0.2345   0.989807   0.000284768
0.2395   0.989473   0.000284767
0.2445   0.989132   0.000284767
0.2495   0.988784   0.000284767
r3850000       rhos3850000       gamma3850000  
0.0015   0.999947   0.000284735
0.0035   0.999894   0.000284735
0.0055   0.99984   0.000284735
0.0075   0.999785   0.000284735
0.0095   0.999731   0.000284735
0.0115   0.999676   0.000284734
0.0135   0.99962   0.000284734
0.0155   0.999564   0.000284734
0.0175   0.999508   0.000284733
0.0195   0.999451   0.000284733
0.0215   0.999393   0.000284732
0.0235   0.999336   0.000284732
0.0255   0.999277   0.000284731
0.0275   0.999219   0.000284731
0.0295   0.999159   0.00028473
0.0315   0.9991   0.000284729
0.0335   0.99904   0.000284729
0.0355   0.998979   0.000284728
0.0375   0.998918   0.000284727
0.0395   0.998856   0.000284726
0.0415   0.998794   0.000284725
0.0435   0.998732   0.000284724
0.0455   0.998669   0.000284723
0.0475   0.998605   0.000284722
0.0495   0.998541   0.000284721
0.0545   0.998379   0.000284719
0.0595   0.998213   0.000284716
0.0645   0.998044   0.000284713
0.0695   0.997872   0.00028471
0.0745   0.997697   0.000284706
0.0795   0.997518   0.000284703
0.0845   0.997335   0.000284699
0.0895   0.997149   0.000284695
0.0945   0.996959   0.000284692
0.0995   0.996765   0.000284688
0.1045   0.996568   0.000284684
0.1095   0.996366   0.00028468
0.1145   0.996161   0.000284676
0.1195   0.995951   0.000284672
0.1245   0.995738   0.000284668
0.1295   0.99552   0.000284663
0.1345   0.995298   0.000284659
0.1395   0.995071   0.000284655
0.1445   0.99484   0.000284651
0.1495   0.994605   0.000284647
0.1545   0.994365   0.000284643
0.1595   0.99412   0.000284639
0.1645   0.99387   0.000284635
0.1695   0.993615   0.000284632
0.1745   0.993356   0.000284628
0.1795   0.993091   0.000284624
0.1845   0.992821   0.000284621
0.1895   0.992546   0.000284618
0.1945   0.992265   0.000284615
0.1995   0.991979   0.000284612
0.2045   0.991687   0.000284609
0.2095   0.99139   0.000284607
0.2145   0.991087   0.000284605
0.2195   0.990777   0.000284603
0.2245   0.990462   0.000284601
0.2295   0.990141   0.0002846
0.2345   0.989813   0.000284599
0.2395   0.989479   0.000284598
0.2445   0.989138   0.000284597
0.2495   0.988791   0.000284597
r3875000       rhos3875000       gamma3875000  
0.0015   0.999947   0.000284566
0.0035   0.999894   0.000284566
0.0055   0.99984   0.000284565
0.0075   0.999786   0.000284565
0.0095   0.999731   0.000284565
0.0115   0.999676   0.000284565
0.0135   0.99962   0.000284564
0.0155   0.999564   0.000284564
0.0175   0.999508   0.000284564
0.0195   0.999451   0.000284563
0.0215   0.999394   0.000284563
0.0235   0.999336   0.000284562
0.0255   0.999278   0.000284562
0.0275   0.999219   0.000284561
0.0295   0.99916   0.00028456
0.0315   0.9991   0.00028456
0.0335   0.99904   0.000284559
0.0355   0.99898   0.000284558
0.0375   0.998919   0.000284557
0.0395   0.998857   0.000284557
0.0415   0.998795   0.000284556
0.0435   0.998732   0.000284555
0.0455   0.998669   0.000284554
0.0475   0.998606   0.000284553
0.0495   0.998542   0.000284552
0.0545   0.99838   0.000284549
0.0595   0.998214   0.000284546
0.0645   0.998046   0.000284543
0.0695   0.997873   0.00028454
0.0745   0.997698   0.000284537
0.0795   0.997519   0.000284533
0.0845   0.997337   0.00028453
0.0895   0.99715   0.000284526
0.0945   0.996961   0.000284522
0.0995   0.996767   0.000284518
0.1045   0.99657   0.000284514
0.1095   0.996368   0.00028451
0.1145   0.996163   0.000284506
0.1195   0.995954   0.000284502
0.1245   0.99574   0.000284498
0.1295   0.995522   0.000284494
0.1345   0.9953   0.00028449
0.1395   0.995074   0.000284486
0.1445   0.994843   0.000284482
0.1495   0.994608   0.000284477
0.1545   0.994368   0.000284474
0.1595   0.994123   0.00028447
0.1645   0.993874   0.000284466
0.1695   0.993619   0.000284462
0.1745   0.99336   0.000284458
0.1795   0.993095   0.000284455
0.1845   0.992825   0.000284452
0.1895   0.99255   0.000284448
0.1945   0.99227   0.000284445
0.1995   0.991984   0.000284443
0.2045   0.991692   0.00028444
0.2095   0.991395   0.000284438
0.2145   0.991092   0.000284435
0.2195   0.990783   0.000284433
0.2245   0.990468   0.000284432
0.2295   0.990147   0.00028443
0.2345   0.989819   0.000284429
0.2395   0.989485   0.000284428
0.2445   0.989145   0.000284428
0.2495   0.988798   0.000284428
r3900000       rhos3900000       gamma3900000  
0.0015   0.999947   0.000284396
0.0035   0.999894   0.000284396
0.0055   0.99984   0.000284396
0.0075   0.999786   0.000284396
0.0095   0.999731   0.000284396
0.0115   0.999676   0.000284395
0.0135   0.99962   0.000284395
0.0155   0.999565   0.000284395
0.0175   0.999508   0.000284394
0.0195   0.999451   0.000284394
0.0215   0.999394   0.000284393
0.0235   0.999336   0.000284393
0.0255   0.999278   0.000284392
0.0275   0.999219   0.000284392
0.0295   0.99916   0.000284391
0.0315   0.999101   0.00028439
0.0335   0.999041   0.000284389
0.0355   0.99898   0.000284389
0.0375   0.998919   0.000284388
0.0395   0.998858   0.000284387
0.0415   0.998796   0.000284386
0.0435   0.998733   0.000284385
0.0455   0.99867   0.000284384
0.0475   0.998607   0.000284383
0.0495   0.998543   0.000284382
0.0545   0.998381   0.00028438
0.0595   0.998215   0.000284377
0.0645   0.998047   0.000284374
0.0695   0.997875   0.000284371
0.0745   0.997699   0.000284367
0.0795   0.997521   0.000284364
0.0845   0.997338   0.00028436
0.0895   0.997152   0.000284357
0.0945   0.996962   0.000284353
0.0995   0.996769   0.000284349
0.1045   0.996572   0.000284345
0.1095   0.99637   0.000284341
0.1145   0.996165   0.000284337
0.1195   0.995956   0.000284333
0.1245   0.995743   0.000284329
0.1295   0.995525   0.000284324
0.1345   0.995303   0.00028432
0.1395   0.995077   0.000284316
0.1445   0.994846   0.000284312
0.1495   0.994611   0.000284308
0.1545   0.994371   0.000284304
0.1595   0.994127   0.0002843
0.1645   0.993877   0.000284296
0.1695   0.993623   0.000284293
0.1745   0.993364   0.000284289
0.1795   0.993099   0.000284286
0.1845   0.99283   0.000284282
0.1895   0.992555   0.000284279
0.1945   0.992274   0.000284276
0.1995   0.991989   0.000284273
0.2045   0.991697   0.000284271
0.2095   0.9914   0.000284268
0.2145   0.991097   0.000284266
0.2195   0.990788   0.000284264
0.2245   0.990473   0.000284262
0.2295   0.990152   0.000284261
0.2345   0.989825   0.00028426
0.2395   0.989491   0.000284259
0.2445   0.989151   0.000284259
0.2495   0.988804   0.000284258
r3925000       rhos3925000       gamma3925000  
0.0015   0.999947   0.000284227
0.0035   0.999894   0.000284227
0.0055   0.99984   0.000284227
0.0075   0.999786   0.000284227
0.0095   0.999731   0.000284226
0.0115   0.999676   0.000284226
0.0135   0.999621   0.000284226
0.0155   0.999565   0.000284225
0.0175   0.999508   0.000284225
0.0195   0.999452   0.000284225
0.0215   0.999394   0.000284224
0.0235   0.999337   0.000284224
0.0255   0.999279   0.000284223
0.0275   0.99922   0.000284222
0.0295   0.999161   0.000284222
0.0315   0.999101   0.000284221
0.0335   0.999041   0.00028422
0.0355   0.998981   0.000284219
0.0375   0.99892   0.000284219
0.0395   0.998858   0.000284218
0.0415   0.998796   0.000284217
0.0435   0.998734   0.000284216
0.0455   0.998671   0.000284215
0.0475   0.998608   0.000284214
0.0495   0.998544   0.000284213
0.0545   0.998382   0.00028421
0.0595   0.998216   0.000284208
0.0645   0.998048   0.000284205
0.0695   0.997876   0.000284201
0.0745   0.997701   0.000284198
0.0795   0.997522   0.000284195
0.0845   0.99734   0.000284191
0.0895   0.997154   0.000284187
0.0945   0.996964   0.000284184
0.0995   0.996771   0.00028418
0.1045   0.996574   0.000284176
0.1095   0.996373   0.000284172
0.1145   0.996168   0.000284168
0.1195   0.995958   0.000284164
0.1245   0.995745   0.000284159
0.1295   0.995528   0.000284155
0.1345   0.995306   0.000284151
0.1395   0.99508   0.000284147
0.1445   0.994849   0.000284143
0.1495   0.994614   0.000284139
0.1545   0.994375   0.000284135
0.1595   0.99413   0.000284131
0.1645   0.993881   0.000284127
0.1695   0.993627   0.000284124
0.1745   0.993367   0.00028412
0.1795   0.993103   0.000284117
0.1845   0.992834   0.000284113
0.1895   0.992559   0.00028411
0.1945   0.992279   0.000284107
0.1995   0.991993   0.000284104
0.2045   0.991702   0.000284102
0.2095   0.991405   0.000284099
0.2145   0.991102   0.000284097
0.2195   0.990794   0.000284095
0.2245   0.990479   0.000284093
0.2295   0.990158   0.000284092
0.2345   0.989831   0.000284091
0.2395   0.989497   0.00028409
0.2445   0.989157   0.000284089
0.2495   0.988811   0.000284089
r3950000       rhos3950000       gamma3950000  
0.0015   0.999947   0.000284058
0.0035   0.999894   0.000284058
0.0055   0.99984   0.000284058
0.0075   0.999786   0.000284058
0.0095   0.999731   0.000284057
0.0115   0.999676   0.000284057
0.0135   0.999621   0.000284057
0.0155   0.999565   0.000284056
0.0175   0.999509   0.000284056
0.0195   0.999452   0.000284056
0.0215   0.999395   0.000284055
0.0235   0.999337   0.000284055
0.0255   0.999279   0.000284054
0.0275   0.99922   0.000284053
0.0295   0.999161   0.000284053
0.0315   0.999102   0.000284052
0.0335   0.999042   0.000284051
0.0355   0.998981   0.00028405
0.0375   0.99892   0.00028405
0.0395   0.998859   0.000284049
0.0415   0.998797   0.000284048
0.0435   0.998735   0.000284047
0.0455   0.998672   0.000284046
0.0475   0.998608   0.000284045
0.0495   0.998545   0.000284044
0.0545   0.998383   0.000284041
0.0595   0.998217   0.000284039
0.0645   0.998049   0.000284036
0.0695   0.997877   0.000284032
0.0745   0.997702   0.000284029
0.0795   0.997523   0.000284026
0.0845   0.997341   0.000284022
0.0895   0.997155   0.000284018
0.0945   0.996966   0.000284015
0.0995   0.996773   0.000284011
0.1045   0.996576   0.000284007
0.1095   0.996375   0.000284003
0.1145   0.99617   0.000283999
0.1195   0.995961   0.000283995
0.1245   0.995748   0.00028399
0.1295   0.99553   0.000283986
0.1345   0.995309   0.000283982
0.1395   0.995083   0.000283978
0.1445   0.994852   0.000283974
0.1495   0.994617   0.00028397
0.1545   0.994378   0.000283966
0.1595   0.994134   0.000283962
0.1645   0.993884   0.000283958
0.1695   0.99363   0.000283955
0.1745   0.993371   0.000283951
0.1795   0.993107   0.000283948
0.1845   0.992838   0.000283944
0.1895   0.992563   0.000283941
0.1945   0.992283   0.000283938
0.1995   0.991998   0.000283935
0.2045   0.991707   0.000283933
0.2095   0.99141   0.00028393
0.2145   0.991108   0.000283928
0.2195   0.990799   0.000283926
0.2245   0.990485   0.000283924
0.2295   0.990164   0.000283923
0.2345   0.989837   0.000283922
0.2395   0.989504   0.000283921
0.2445   0.989164   0.000283921
0.2495   0.988817   0.00028392
r3975000       rhos3975000       gamma3975000  
0.0015   0.999947   0.000283889
0.0035   0.999894   0.000283889
0.0055   0.99984   0.000283889
0.0075   0.999786   0.000283889
0.0095   0.999732   0.000283888
0.0115   0.999677   0.000283888
0.0135   0.999621   0.000283888
0.0155   0.999565   0.000283888
0.0175   0.999509   0.000283887
0.0195   0.999452   0.000283887
0.0215   0.999395   0.000283886
0.0235   0.999337   0.000283886
0.0255   0.999279   0.000283885
0.0275   0.999221   0.000283884
0.0295   0.999162   0.000283884
0.0315   0.999102   0.000283883
0.0335   0.999042   0.000283882
0.0355   0.998982   0.000283882
0.0375   0.998921   0.000283881
0.0395   0.99886   0.00028388
0.0415   0.998798   0.000283879
0.0435   0.998735   0.000283878
0.0455   0.998673   0.000283877
0.0475   0.998609   0.000283876
0.0495   0.998545   0.000283875
0.0545   0.998384   0.000283873
0.0595   0.998219   0.00028387
0.0645   0.99805   0.000283867
0.0695   0.997879   0.000283864
0.0745   0.997703   0.00028386
0.0795   0.997525   0.000283857
0.0845   0.997343   0.000283853
0.0895   0.997157   0.00028385
0.0945   0.996968   0.000283846
0.0995   0.996775   0.000283842
0.1045   0.996578   0.000283838
0.1095   0.996377   0.000283834
0.1145   0.996172   0.00028383
0.1195   0.995963   0.000283826
0.1245   0.99575   0.000283822
0.1295   0.995533   0.000283818
0.1345   0.995312   0.000283813
0.1395   0.995086   0.000283809
0.1445   0.994855   0.000283805
0.1495   0.994621   0.000283801
0.1545   0.994381   0.000283797
0.1595   0.994137   0.000283793
0.1645   0.993888   0.00028379
0.1695   0.993634   0.000283786
0.1745   0.993375   0.000283782
0.1795   0.993111   0.000283779
0.1845   0.992842   0.000283776
0.1895   0.992568   0.000283772
0.1945   0.992288   0.000283769
0.1995   0.992003   0.000283767
0.2045   0.991712   0.000283764
0.2095   0.991415   0.000283762
0.2145   0.991113   0.000283759
0.2195   0.990805   0.000283757
0.2245   0.99049   0.000283756
0.2295   0.99017   0.000283754
0.2345   0.989843   0.000283753
0.2395   0.98951   0.000283752
0.2445   0.98917   0.000283752
0.2495   0.988824   0.000283752
r4000000       rhos4000000       gamma4000000  
0.0015   0.999947   0.00028372
0.0035   0.999894   0.00028372
0.0055   0.99984   0.00028372
0.0075   0.999786   0.00028372
0.0095   0.999732   0.00028372
0.0115   0.999677   0.00028372
0.0135   0.999621   0.000283719
0.0155   0.999566   0.000283719
0.0175   0.999509   0.000283718
0.0195   0.999453   0.000283718
0.0215   0.999395   0.000283718
0.0235   0.999338   0.000283717
0.0255   0.99928   0.000283716
0.0275   0.999221   0.000283716
0.0295   0.999162   0.000283715
0.0315   0.999103   0.000283715
0.0335   0.999043   0.000283714
0.0355   0.998983   0.000283713
0.0375   0.998922   0.000283712
0.0395   0.99886   0.000283711
0.0415   0.998799   0.00028371
0.0435   0.998736   0.00028371
0.0455   0.998673   0.000283709
0.0475   0.99861   0.000283708
0.0495   0.998546   0.000283707
0.0545   0.998385   0.000283704
0.0595   0.99822   0.000283701
0.0645   0.998051   0.000283698
0.0695   0.99788   0.000283695
0.0745   0.997705   0.000283692
0.0795   0.997526   0.000283688
0.0845   0.997344   0.000283685
0.0895   0.997159   0.000283681
0.0945   0.99697   0.000283677
0.0995   0.996777   0.000283673
0.1045   0.99658   0.000283669
0.1095   0.996379   0.000283665
0.1145   0.996174   0.000283661
0.1195   0.995966   0.000283657
0.1245   0.995753   0.000283653
0.1295   0.995536   0.000283649
0.1345   0.995314   0.000283645
0.1395   0.995089   0.000283641
0.1445   0.994859   0.000283637
0.1495   0.994624   0.000283633
0.1545   0.994385   0.000283629
0.1595   0.99414   0.000283625
0.1645   0.993892   0.000283621
0.1695   0.993638   0.000283617
0.1745   0.993379   0.000283614
0.1795   0.993115   0.00028361
0.1845   0.992846   0.000283607
0.1895   0.992572   0.000283604
0.1945   0.992293   0.000283601
0.1995   0.992007   0.000283598
0.2045   0.991717   0.000283595
0.2095   0.99142   0.000283593
0.2145   0.991118   0.000283591
0.2195   0.99081   0.000283589
0.2245   0.990496   0.000283587
0.2295   0.990175   0.000283586
0.2345   0.989849   0.000283585
0.2395   0.989516   0.000283584
0.2445   0.989177   0.000283583
0.2495   0.988831   0.000283583
r4025000       rhos4025000       gamma4025000  
0.0015   0.999947   0.000283552
0.0035   0.999894   0.000283552
0.0055   0.99984   0.000283552
0.0075   0.999786   0.000283552
0.0095   0.999732   0.000283551
0.0115   0.999677   0.000283551
0.0135   0.999622   0.000283551
0.0155   0.999566   0.00028355
0.0175   0.99951   0.00028355
0.0195   0.999453   0.00028355
0.0215   0.999396   0.000283549
0.0235   0.999338   0.000283549
0.0255   0.99928   0.000283548
0.0275   0.999222   0.000283547
0.0295   0.999163   0.000283547
0.0315   0.999103   0.000283546
0.0335   0.999044   0.000283545
0.0355   0.998983   0.000283545
0.0375   0.998922   0.000283544
0.0395   0.998861   0.000283543
0.0415   0.998799   0.000283542
0.0435   0.998737   0.000283541
0.0455   0.998674   0.00028354
0.0475   0.998611   0.000283539
0.0495   0.998547   0.000283538
0.0545   0.998385   0.000283536
0.0595   0.998221   0.000283533
0.0645   0.998053   0.00028353
0.0695   0.997881   0.000283527
0.0745   0.997706   0.000283523
0.0795   0.997528   0.00028352
0.0845   0.997346   0.000283516
0.0895   0.997161   0.000283513
0.0945   0.996971   0.000283509
0.0995   0.996778   0.000283505
0.1045   0.996582   0.000283501
0.1095   0.996381   0.000283497
0.1145   0.996177   0.000283493
0.1195   0.995968   0.000283489
0.1245   0.995755   0.000283485
0.1295   0.995538   0.000283481
0.1345   0.995317   0.000283477
0.1395   0.995092   0.000283473
0.1445   0.994862   0.000283468
0.1495   0.994627   0.000283464
0.1545   0.994388   0.000283461
0.1595   0.994144   0.000283457
0.1645   0.993895   0.000283453
0.1695   0.993642   0.000283449
0.1745   0.993383   0.000283446
0.1795   0.993119   0.000283442
0.1845   0.992851   0.000283439
0.1895   0.992577   0.000283436
0.1945   0.992297   0.000283433
0.1995   0.992012   0.00028343
0.2045   0.991722   0.000283427
0.2095   0.991425   0.000283425
0.2145   0.991123   0.000283423
0.2195   0.990815   0.000283421
0.2245   0.990501   0.000283419
0.2295   0.990181   0.000283418
0.2345   0.989855   0.000283416
0.2395   0.989522   0.000283416
0.2445   0.989183   0.000283415
0.2495   0.988837   0.000283415
r4050000       rhos4050000       gamma4050000  
0.0015   0.999947   0.000283384
0.0035   0.999894   0.000283384
0.0055   0.99984   0.000283384
0.0075   0.999786   0.000283383
0.0095   0.999732   0.000283383
0.0115   0.999677   0.000283383
0.0135   0.999622   0.000283383
0.0155   0.999566   0.000283382
0.0175   0.99951   0.000283382
0.0195   0.999453   0.000283381
0.0215   0.999396   0.000283381
0.0235   0.999339   0.00028338
0.0255   0.999281   0.00028338
0.0275   0.999222   0.000283379
0.0295   0.999163   0.000283379
0.0315   0.999104   0.000283378
0.0335   0.999044   0.000283377
0.0355   0.998984   0.000283376
0.0375   0.998923   0.000283376
0.0395   0.998862   0.000283375
0.0415   0.9988   0.000283374
0.0435   0.998738   0.000283373
0.0455   0.998675   0.000283372
0.0475   0.998612   0.000283371
0.0495   0.998548   0.00028337
0.0545   0.998386   0.000283367
0.0595   0.998222   0.000283364
0.0645   0.998054   0.000283361
0.0695   0.997882   0.000283358
0.0745   0.997708   0.000283355
0.0795   0.997529   0.000283352
0.0845   0.997348   0.000283348
0.0895   0.997162   0.000283344
0.0945   0.996973   0.000283341
0.0995   0.99678   0.000283337
0.1045   0.996584   0.000283333
0.1095   0.996383   0.000283329
0.1145   0.996179   0.000283325
0.1195   0.99597   0.000283321
0.1245   0.995758   0.000283317
0.1295   0.995541   0.000283313
0.1345   0.99532   0.000283308
0.1395   0.995094   0.000283304
0.1445   0.994865   0.0002833
0.1495   0.99463   0.000283296
0.1545   0.994391   0.000283292
0.1595   0.994147   0.000283288
0.1645   0.993899   0.000283285
0.1695   0.993645   0.000283281
0.1745   0.993387   0.000283277
0.1795   0.993124   0.000283274
0.1845   0.992855   0.000283271
0.1895   0.992581   0.000283268
0.1945   0.992302   0.000283265
0.1995   0.992017   0.000283262
0.2045   0.991726   0.000283259
0.2095   0.99143   0.000283257
0.2145   0.991128   0.000283254
0.2195   0.990821   0.000283253
0.2245   0.990507   0.000283251
0.2295   0.990187   0.000283249
0.2345   0.989861   0.000283248
0.2395   0.989528   0.000283248
0.2445   0.989189   0.000283247
0.2495   0.988844   0.000283247
r4075000       rhos4075000       gamma4075000  
0.0015   0.999947   0.000283216
0.0035   0.999894   0.000283216
0.0055   0.999841   0.000283215
0.0075   0.999787   0.000283215
0.0095   0.999732   0.000283215
0.0115   0.999677   0.000283215
0.0135   0.999622   0.000283215
0.0155   0.999566   0.000283214
0.0175   0.99951   0.000283214
0.0195   0.999454   0.000283213
0.0215   0.999397   0.000283213
0.0235   0.999339   0.000283212
0.0255   0.999281   0.000283212
0.0275   0.999223   0.000283211
0.0295   0.999164   0.00028321
0.0315   0.999104   0.00028321
0.0335   0.999045   0.000283209
0.0355   0.998984   0.000283208
0.0375   0.998924   0.000283207
0.0395   0.998862   0.000283207
0.0415   0.998801   0.000283206
0.0435   0.998738   0.000283205
0.0455   0.998676   0.000283204
0.0475   0.998613   0.000283203
0.0495   0.998549   0.000283202
0.0545   0.998387   0.000283199
0.0595   0.998223   0.000283196
0.0645   0.998055   0.000283193
0.0695   0.997884   0.00028319
0.0745   0.997709   0.000283187
0.0795   0.997531   0.000283184
0.0845   0.997349   0.00028318
0.0895   0.997164   0.000283176
0.0945   0.996975   0.000283173
0.0995   0.996782   0.000283169
0.1045   0.996586   0.000283165
0.1095   0.996385   0.000283161
0.1145   0.996181   0.000283157
0.1195   0.995973   0.000283153
0.1245   0.99576   0.000283149
0.1295   0.995544   0.000283145
0.1345   0.995323   0.00028314
0.1395   0.995097   0.000283136
0.1445   0.994868   0.000283132
0.1495   0.994633   0.000283128
0.1545   0.994394   0.000283124
